IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
3.101.104.209,2086,0,false,ORD,North America,Chicago,179,0.00
18.203.243.192,8443,0,false,ORD,North America,Chicago,179,0.00
52.213.168.71,2086,0,false,ORD,North America,Chicago,179,0.00
18.201.71.150,80,0,false,ORD,North America,Chicago,179,0.00
3.101.74.35,8080,0,false,ORD,North America,Chicago,179,0.00
54.74.148.35,2095,0,false,ORD,North America,Chicago,179,0.00
3.249.35.115,2083,0,false,ORD,North America,Chicago,179,0.00
54.67.51.154,2082,0,false,ORD,North America,Chicago,179,0.00
54.74.224.71,8443,0,false,ORD,North America,Chicago,179,0.00
54.219.120.119,8080,0,false,ORD,North America,Chicago,179,0.00
18.201.173.65,2053,0,false,ORD,North America,Chicago,179,0.00
3.73.44.222,8080,0,false,ORD,North America,Chicago,179,0.00
54.217.163.214,2086,0,false,ORD,North America,Chicago,179,0.00
3.71.27.173,8443,0,false,ORD,North America,Chicago,179,0.00
54.74.148.35,2086,0,false,ORD,North America,Chicago,179,0.00
54.74.148.35,2096,0,false,ORD,North America,Chicago,179,0.00
54.215.254.105,2087,0,false,ORD,North America,Chicago,179,0.00
54.176.252.50,2096,0,false,ORD,North America,Chicago,179,0.00
3.73.44.222,2083,0,false,ORD,North America,Chicago,179,0.00
18.203.243.192,2087,0,false,ORD,North America,Chicago,179,0.00
3.101.28.97,2083,0,false,ORD,North America,Chicago,179,0.00
34.245.19.31,2082,0,false,ORD,North America,Chicago,179,0.00
35.180.90.128,8880,0,false,ORD,North America,Chicago,179,0.00
54.176.252.50,8443,0,false,ORD,North America,Chicago,179,0.00
50.18.10.31,8080,0,false,ORD,North America,Chicago,179,0.00
54.217.163.214,80,0,false,ORD,North America,Chicago,179,0.00
54.216.161.247,80,0,false,ORD,North America,Chicago,179,0.00
54.215.254.105,443,0,false,ORD,North America,Chicago,179,0.00
54.155.128.254,2052,0,false,ORD,North America,Chicago,179,0.00
35.158.99.192,2095,0,false,ORD,North America,Chicago,179,0.00
54.177.74.77,2082,0,false,ORD,North America,Chicago,179,0.00
50.18.17.67,80,0,false,ORD,North America,Chicago,179,0.00
54.215.22.12,2095,0,false,ORD,North America,Chicago,179,0.00
54.72.79.182,443,0,false,ORD,North America,Chicago,179,0.00
18.157.78.22,2052,80,false,FRA,Europe,Frankfurt,179,0.00
54.155.128.254,2053,0,false,ORD,North America,Chicago,179,0.00
52.16.67.104,2087,0,false,ORD,North America,Chicago,179,0.00
3.252.78.133,2082,0,false,ORD,North America,Chicago,179,0.00
34.245.183.147,8443,0,false,ORD,North America,Chicago,179,0.00
3.252.78.133,8443,0,false,ORD,North America,Chicago,179,0.00
35.180.45.153,8080,0,false,ORD,North America,Chicago,179,0.00
3.70.25.182,8443,0,false,ORD,North America,Chicago,179,0.00
18.201.141.165,8443,0,false,ORD,North America,Chicago,179,0.00
54.177.233.59,2083,0,false,ORD,North America,Chicago,179,0.00
54.215.254.105,2096,0,false,ORD,North America,Chicago,179,0.00
18.201.141.165,2082,0,false,ORD,North America,Chicago,179,0.00
35.180.35.124,2096,0,false,ORD,North America,Chicago,179,0.00
54.72.79.182,8443,0,false,ORD,North America,Chicago,179,0.00
3.67.204.110,443,0,false,ORD,North America,Chicago,179,0.00
54.216.161.247,2052,0,false,ORD,North America,Chicago,179,0.00
3.77.149.76,80,0,false,ORD,North America,Chicago,179,0.00
54.215.22.12,8443,0,false,ORD,North America,Chicago,179,0.00
34.245.183.147,2087,0,false,ORD,North America,Chicago,179,0.00
34.248.160.32,2052,0,false,ORD,North America,Chicago,179,0.00
35.180.207.15,443,0,false,ORD,North America,Chicago,179,0.00
3.101.74.35,2052,0,false,ORD,North America,Chicago,179,0.00
54.219.120.119,8880,0,false,ORD,North America,Chicago,179,0.00
3.255.119.102,8443,0,false,ORD,North America,Chicago,179,0.00
35.180.27.158,80,0,false,ORD,North America,Chicago,179,0.00
54.67.51.154,2087,0,false,ORD,North America,Chicago,179,0.00
35.180.35.124,2082,0,false,ORD,North America,Chicago,179,0.00
3.70.15.127,8880,0,false,ORD,North America,Chicago,179,0.00
3.254.54.1,8443,0,false,ORD,North America,Chicago,179,0.00
54.241.186.11,8443,0,false,ORD,North America,Chicago,179,0.00
54.72.89.222,2052,0,false,ORD,North America,Chicago,179,0.00
35.158.99.192,2082,0,false,ORD,North America,Chicago,179,0.00
3.76.189.219,80,0,false,ORD,North America,Chicago,179,0.00
18.203.243.192,8880,0,false,ORD,North America,Chicago,179,0.00
3.76.189.219,2052,0,false,ORD,North America,Chicago,180,0.00
3.71.29.39,2086,0,false,ORD,North America,Chicago,180,0.00
18.201.141.165,2096,0,false,ORD,North America,Chicago,180,0.00
3.71.47.189,2096,0,false,ORD,North America,Chicago,180,0.00
3.255.119.102,8880,0,false,ORD,North America,Chicago,180,0.00
3.254.54.1,80,0,false,ORD,North America,Chicago,180,0.00
34.246.218.124,2053,0,false,ORD,North America,Chicago,180,0.00
3.76.255.218,2083,0,false,ORD,North America,Chicago,180,0.00
34.246.218.124,2086,0,false,ORD,North America,Chicago,180,0.00
3.76.119.211,2082,0,false,ORD,North America,Chicago,180,0.00
34.248.160.32,2096,0,false,ORD,North America,Chicago,180,0.00
54.154.177.57,8443,0,false,ORD,North America,Chicago,180,0.00
3.75.240.70,2087,0,false,ORD,North America,Chicago,180,0.00
3.252.78.133,2096,0,false,ORD,North America,Chicago,180,0.00
34.246.218.124,2052,0,false,ORD,North America,Chicago,180,0.00
18.202.233.63,2082,0,false,ORD,North America,Chicago,180,0.00
54.216.161.247,2096,0,false,ORD,North America,Chicago,180,0.00
18.201.71.150,2082,0,false,ORD,North America,Chicago,180,0.00
18.203.243.192,2086,0,false,ORD,North America,Chicago,180,0.00
18.201.141.165,2086,0,false,ORD,North America,Chicago,180,0.00
35.180.207.15,2087,0,false,ORD,North America,Chicago,180,0.00
54.155.128.254,8443,0,false,ORD,North America,Chicago,180,0.00
18.201.173.65,2083,0,false,ORD,North America,Chicago,180,0.00
3.76.119.211,443,0,false,ORD,North America,Chicago,180,0.00
3.255.119.102,2053,0,false,ORD,North America,Chicago,180,0.00
54.216.161.247,2082,0,false,ORD,North America,Chicago,180,0.00
3.122.238.183,2086,0,false,ORD,North America,Chicago,180,0.00
3.252.78.133,8880,0,false,ORD,North America,Chicago,180,0.00
3.101.104.209,2052,0,false,ORD,North America,Chicago,180,0.00
15.237.123.243,2087,0,false,ORD,North America,Chicago,180,0.00
3.65.14.135,8443,0,false,ORD,North America,Chicago,180,0.00
54.193.230.252,443,0,false,ORD,North America,Chicago,180,0.00
34.246.218.124,443,0,false,ORD,North America,Chicago,180,0.00
3.65.14.135,443,0,false,ORD,North America,Chicago,180,0.00
18.201.173.65,2082,0,false,ORD,North America,Chicago,180,0.00
54.176.252.50,2082,0,false,ORD,North America,Chicago,180,0.00
35.158.99.192,8443,0,false,ORD,North America,Chicago,180,0.00
3.70.15.127,443,0,false,ORD,North America,Chicago,180,0.00
54.78.165.123,2053,0,false,ORD,North America,Chicago,180,0.00
3.76.189.219,2087,0,false,ORD,North America,Chicago,180,0.00
34.246.218.124,80,0,false,ORD,North America,Chicago,180,0.00
3.101.121.43,2052,0,false,ORD,North America,Chicago,180,0.00
18.201.71.150,2095,0,false,ORD,North America,Chicago,180,0.00
3.71.27.173,443,0,false,ORD,North America,Chicago,180,0.00
34.245.19.31,2053,0,false,ORD,North America,Chicago,180,0.00
54.171.192.178,2082,0,false,ORD,North America,Chicago,180,0.00
3.101.121.43,443,0,false,ORD,North America,Chicago,180,0.00
3.101.103.237,2083,0,false,ORD,North America,Chicago,180,0.00
54.67.51.154,8080,0,false,ORD,North America,Chicago,180,0.00
3.101.67.111,2052,0,false,ORD,North America,Chicago,180,0.00
54.177.74.77,2095,0,false,ORD,North America,Chicago,180,0.00
54.219.120.119,2086,0,false,ORD,North America,Chicago,180,0.00
3.255.119.102,2086,0,false,ORD,North America,Chicago,180,0.00
54.217.163.214,8443,0,false,ORD,North America,Chicago,180,0.00
15.237.123.243,8443,0,false,ORD,North America,Chicago,180,0.00
54.217.173.176,8080,0,false,ORD,North America,Chicago,180,0.00
3.101.67.111,80,0,false,ORD,North America,Chicago,180,0.00
18.203.243.192,2053,0,false,ORD,North America,Chicago,180,0.00
18.203.243.192,2095,0,false,ORD,North America,Chicago,180,0.00
3.71.25.151,2096,0,false,ORD,North America,Chicago,180,0.00
3.101.104.209,2095,0,false,ORD,North America,Chicago,180,0.00
54.219.0.80,2095,0,false,ORD,North America,Chicago,180,0.00
54.219.16.142,2087,0,false,ORD,North America,Chicago,180,0.00
34.242.84.69,443,0,false,ORD,North America,Chicago,180,0.00
18.159.141.121,2053,0,false,ORD,North America,Chicago,180,0.00
3.76.255.218,2082,0,false,ORD,North America,Chicago,180,0.00
35.180.35.124,8080,0,false,ORD,North America,Chicago,180,0.00
13.57.56.228,2082,0,false,ORD,North America,Chicago,180,0.00
54.219.16.142,80,0,false,ORD,North America,Chicago,180,0.00
3.75.243.62,2082,0,false,ORD,North America,Chicago,180,0.00
54.217.173.176,8443,0,false,ORD,North America,Chicago,180,0.00
3.71.47.189,8880,0,false,ORD,North America,Chicago,180,0.00
18.203.243.192,2082,0,false,ORD,North America,Chicago,180,0.00
34.242.84.129,8080,0,false,ORD,North America,Chicago,181,0.00
54.154.177.57,2096,0,false,ORD,North America,Chicago,181,0.00
54.154.177.57,2053,0,false,ORD,North America,Chicago,181,0.00
3.77.149.76,2087,0,false,ORD,North America,Chicago,181,0.00
3.73.44.222,443,0,false,ORD,North America,Chicago,181,0.00
3.101.74.35,2096,0,false,ORD,North America,Chicago,181,0.00
54.176.252.50,2095,0,false,ORD,North America,Chicago,181,0.00
3.101.74.35,2095,0,false,ORD,North America,Chicago,181,0.00
3.70.25.182,80,0,false,ORD,North America,Chicago,181,0.00
3.71.27.173,2086,0,false,ORD,North America,Chicago,181,0.00
18.201.141.165,2083,0,false,ORD,North America,Chicago,181,0.00
3.79.206.21,443,0,false,ORD,North America,Chicago,181,0.00
3.65.14.135,8880,0,false,ORD,North America,Chicago,181,0.00
18.203.243.192,443,0,false,ORD,North America,Chicago,181,0.00
3.71.47.189,8443,0,false,ORD,North America,Chicago,181,0.00
34.242.84.129,2052,0,false,ORD,North America,Chicago,181,0.00
54.216.161.247,2086,0,false,ORD,North America,Chicago,181,0.00
18.201.71.150,8443,0,false,ORD,North America,Chicago,181,0.00
54.217.163.214,2082,0,false,ORD,North America,Chicago,181,0.00
54.177.233.59,2095,0,false,ORD,North America,Chicago,181,0.00
3.101.74.35,443,0,false,ORD,North America,Chicago,181,0.00
34.253.51.13,2086,0,false,ORD,North America,Chicago,181,0.00
3.101.103.237,2086,0,false,ORD,North America,Chicago,181,0.00
3.75.243.62,8443,0,false,ORD,North America,Chicago,181,0.00
3.101.28.97,2096,0,false,ORD,North America,Chicago,181,0.00
54.219.0.80,2083,0,false,ORD,North America,Chicago,181,0.00
54.154.177.57,2052,0,false,ORD,North America,Chicago,181,0.00
3.70.15.127,80,0,false,ORD,North America,Chicago,181,0.00
3.65.14.135,2087,0,false,ORD,North America,Chicago,181,0.00
52.16.67.104,2095,0,false,ORD,North America,Chicago,181,0.00
34.245.183.147,2052,0,false,ORD,North America,Chicago,181,0.00
3.101.104.209,2087,0,false,ORD,North America,Chicago,181,0.00
3.101.67.111,8880,0,false,ORD,North America,Chicago,181,0.00
54.74.224.71,2087,0,false,ORD,North America,Chicago,181,0.00
3.67.204.110,8880,0,false,ORD,North America,Chicago,181,0.00
18.201.71.150,2052,0,false,ORD,North America,Chicago,181,0.00
35.158.99.192,2087,0,false,ORD,North America,Chicago,181,0.00
54.219.183.153,2095,0,false,ORD,North America,Chicago,181,0.00
3.75.240.70,2096,0,false,ORD,North America,Chicago,181,0.00
3.75.243.62,2087,0,false,ORD,North America,Chicago,181,0.00
54.219.16.142,2095,0,false,ORD,North America,Chicago,181,0.00
3.101.28.97,443,0,false,ORD,North America,Chicago,181,0.00
3.67.204.110,8080,0,false,ORD,North America,Chicago,181,0.00
3.65.14.135,2052,0,false,ORD,North America,Chicago,181,0.00
3.71.29.39,8443,0,false,ORD,North America,Chicago,181,0.00
54.177.233.59,2087,0,false,ORD,North America,Chicago,181,0.00
3.101.121.43,8443,0,false,ORD,North America,Chicago,181,0.00
54.219.16.142,2053,0,false,ORD,North America,Chicago,181,0.00
3.65.14.135,2086,0,false,ORD,North America,Chicago,181,0.00
3.77.152.11,2086,0,false,ORD,North America,Chicago,181,0.00
54.217.173.176,2052,0,false,ORD,North America,Chicago,181,0.00
54.217.173.176,2087,0,false,ORD,North America,Chicago,181,0.00
3.65.14.135,2053,0,false,ORD,North America,Chicago,181,0.00
3.101.28.97,8080,0,false,ORD,North America,Chicago,181,0.00
3.73.44.222,2082,0,false,ORD,North America,Chicago,181,0.00
54.78.165.123,443,0,false,ORD,North America,Chicago,181,0.00
18.202.233.63,8080,0,false,ORD,North America,Chicago,181,0.00
35.158.99.192,2052,0,false,ORD,North America,Chicago,181,0.00
3.79.206.21,2095,0,false,ORD,North America,Chicago,181,0.00
3.252.78.133,2095,0,false,ORD,North America,Chicago,181,0.00
3.76.189.219,2086,0,false,ORD,North America,Chicago,182,0.00
3.77.152.11,2095,0,false,ORD,North America,Chicago,182,0.00
3.76.119.211,2095,0,false,ORD,North America,Chicago,182,0.00
3.71.47.189,2087,0,false,ORD,North America,Chicago,182,0.00
35.158.99.192,80,0,false,ORD,North America,Chicago,182,0.00
34.245.183.147,2082,0,false,ORD,North America,Chicago,182,0.00
52.16.67.104,80,0,false,ORD,North America,Chicago,182,0.00
54.171.192.178,2096,0,false,ORD,North America,Chicago,182,0.00
3.76.119.211,2086,0,false,ORD,North America,Chicago,182,0.00
54.154.177.57,2095,0,false,ORD,North America,Chicago,182,0.00
3.101.67.111,2095,0,false,ORD,North America,Chicago,182,0.00
3.252.78.133,443,0,false,ORD,North America,Chicago,182,0.00
3.77.149.76,8443,0,false,ORD,North America,Chicago,182,0.00
18.159.132.157,2083,0,false,ORD,North America,Chicago,182,0.00
3.71.25.151,2083,0,false,ORD,North America,Chicago,182,0.00
54.177.74.77,8443,0,false,ORD,North America,Chicago,182,0.00
3.68.65.85,2087,0,false,ORD,North America,Chicago,182,0.00
3.77.149.76,2082,0,false,ORD,North America,Chicago,182,0.00
3.71.47.189,2052,0,false,ORD,North America,Chicago,182,0.00
34.242.84.69,80,0,false,ORD,North America,Chicago,182,0.00
3.76.189.219,8880,0,false,ORD,North America,Chicago,182,0.00
54.216.161.247,2087,0,false,ORD,North America,Chicago,182,0.00
34.253.51.13,2095,0,false,ORD,North America,Chicago,182,0.00
3.70.15.127,2087,0,false,ORD,North America,Chicago,182,0.00
3.79.42.131,8880,0,false,ORD,North America,Chicago,182,0.00
3.76.255.218,2086,0,false,ORD,North America,Chicago,182,0.00
34.253.51.13,2087,0,false,ORD,North America,Chicago,182,0.00
3.79.42.131,2095,0,false,ORD,North America,Chicago,182,0.00
35.180.90.128,80,0,false,ORD,North America,Chicago,182,0.00
3.79.206.21,2052,0,false,ORD,North America,Chicago,182,0.00
3.65.14.135,2095,0,false,ORD,North America,Chicago,182,0.00
3.68.65.85,8080,0,false,ORD,North America,Chicago,182,0.00
3.70.15.127,2052,0,false,ORD,North America,Chicago,182,0.00
3.68.32.149,2096,0,false,ORD,North America,Chicago,182,0.00
35.180.207.15,8880,0,false,ORD,North America,Chicago,182,0.00
3.71.47.189,2095,0,false,ORD,North America,Chicago,182,0.00
54.72.89.222,8080,0,false,ORD,North America,Chicago,182,0.00
34.253.51.13,8080,0,false,ORD,North America,Chicago,182,0.00
34.253.51.13,2083,0,false,ORD,North America,Chicago,182,0.00
34.242.84.69,2083,0,false,ORD,North America,Chicago,182,0.00
35.180.85.162,80,0,false,ORD,North America,Chicago,182,0.00
34.242.84.69,2086,0,false,ORD,North America,Chicago,182,0.00
3.101.67.111,2053,0,false,ORD,North America,Chicago,182,0.00
34.242.84.129,8443,0,false,ORD,North America,Chicago,182,0.00
3.76.119.211,2096,0,false,ORD,North America,Chicago,182,0.00
3.101.104.209,2096,0,false,ORD,North America,Chicago,182,0.00
3.73.44.222,2095,0,false,ORD,North America,Chicago,182,0.00
54.177.233.59,443,0,false,ORD,North America,Chicago,182,0.00
18.156.143.230,80,0,false,ORD,North America,Chicago,182,0.00
54.176.252.50,2087,0,false,ORD,North America,Chicago,182,0.00
3.71.47.189,8080,0,false,ORD,North America,Chicago,182,0.00
54.171.192.178,2052,0,false,ORD,North America,Chicago,182,0.00
3.73.44.222,8443,0,false,ORD,North America,Chicago,182,0.00
3.101.121.43,2083,0,false,ORD,North America,Chicago,182,0.00
3.73.44.222,2096,0,false,ORD,North America,Chicago,182,0.00
18.159.141.121,443,0,false,ORD,North America,Chicago,182,0.00
3.71.27.173,8080,0,false,ORD,North America,Chicago,182,0.00
54.171.192.178,2083,0,false,ORD,North America,Chicago,182,0.00
3.79.42.131,2086,0,false,ORD,North America,Chicago,182,0.00
3.101.74.35,2086,0,false,ORD,North America,Chicago,182,0.00
15.236.204.215,2096,0,false,ORD,North America,Chicago,182,0.00
54.219.0.80,2086,0,false,ORD,North America,Chicago,183,0.00
3.70.25.182,443,0,false,ORD,North America,Chicago,183,0.00
34.253.51.13,80,0,false,ORD,North America,Chicago,183,0.00
34.242.84.129,2083,0,false,ORD,North America,Chicago,183,0.00
54.171.192.178,443,0,false,ORD,North America,Chicago,183,0.00
3.249.35.115,8880,0,false,ORD,North America,Chicago,183,0.00
3.79.206.21,2053,0,false,ORD,North America,Chicago,183,0.00
54.176.252.50,8080,0,false,ORD,North America,Chicago,183,0.00
54.171.192.178,80,0,false,ORD,North America,Chicago,183,0.00
54.177.74.77,8880,0,false,ORD,North America,Chicago,183,0.00
34.253.51.13,2082,0,false,ORD,North America,Chicago,183,0.00
54.171.192.178,8443,0,false,ORD,North America,Chicago,183,0.00
3.65.14.135,80,0,false,ORD,North America,Chicago,183,0.00
3.65.14.135,2096,0,false,ORD,North America,Chicago,183,0.00
34.253.51.13,2053,0,false,ORD,North America,Chicago,183,0.00
54.241.186.11,8080,0,false,ORD,North America,Chicago,183,0.00
3.75.243.62,2086,0,false,ORD,North America,Chicago,183,0.00
54.171.192.178,2086,0,false,ORD,North America,Chicago,183,0.00
3.101.28.97,2053,0,false,ORD,North America,Chicago,183,0.00
3.101.67.111,2087,0,false,ORD,North America,Chicago,183,0.00
3.77.149.76,2086,0,false,ORD,North America,Chicago,183,0.00
35.158.99.192,2086,0,false,ORD,North America,Chicago,183,0.00
3.65.14.135,2082,0,false,ORD,North America,Chicago,183,0.00
3.75.240.70,80,0,false,ORD,North America,Chicago,183,0.00
3.68.65.85,2095,0,false,ORD,North America,Chicago,183,0.00
35.180.55.98,2082,0,false,ORD,North America,Chicago,183,0.00
34.253.51.13,2096,0,false,ORD,North America,Chicago,183,0.00
3.75.243.62,8880,0,false,ORD,North America,Chicago,183,0.00
3.76.255.218,8443,0,false,ORD,North America,Chicago,183,0.00
54.177.74.77,2053,0,false,ORD,North America,Chicago,183,0.00
3.79.206.21,8443,0,false,ORD,North America,Chicago,183,0.00
3.101.28.97,2095,0,false,ORD,North America,Chicago,183,0.00
3.76.255.218,80,0,false,ORD,North America,Chicago,183,0.00
3.254.54.1,2083,0,false,ORD,North America,Chicago,183,0.00
3.101.103.237,80,0,false,ORD,North America,Chicago,183,0.00
54.177.233.59,2096,0,false,ORD,North America,Chicago,183,0.00
3.255.119.102,80,0,false,ORD,North America,Chicago,183,0.00
3.101.28.97,2086,0,false,ORD,North America,Chicago,183,0.00
54.171.192.178,8080,0,false,ORD,North America,Chicago,183,0.00
54.73.160.225,2053,0,false,ORD,North America,Chicago,183,0.00
3.75.240.70,2095,0,false,ORD,North America,Chicago,183,0.00
3.71.47.189,2053,0,false,ORD,North America,Chicago,183,0.00
54.177.233.59,8443,0,false,ORD,North America,Chicago,183,0.00
3.101.104.209,80,0,false,ORD,North America,Chicago,183,0.00
35.158.99.192,8080,0,false,ORD,North America,Chicago,183,0.00
3.75.240.70,2082,0,false,ORD,North America,Chicago,183,0.00
35.158.99.192,2096,0,false,ORD,North America,Chicago,183,0.00
3.101.121.43,2082,0,false,ORD,North America,Chicago,183,0.00
35.180.85.162,8443,0,false,ORD,North America,Chicago,183,0.00
3.65.14.135,8080,0,false,ORD,North America,Chicago,183,0.00
3.73.44.222,2087,0,false,ORD,North America,Chicago,183,0.00
3.75.243.62,443,0,false,ORD,North America,Chicago,184,0.00
3.122.238.183,8880,0,false,ORD,North America,Chicago,184,0.00
3.101.67.111,443,0,false,ORD,North America,Chicago,184,0.00
3.79.42.131,2087,0,false,ORD,North America,Chicago,184,0.00
54.217.163.214,2095,0,false,ORD,North America,Chicago,184,0.00
3.73.44.222,2052,0,false,ORD,North America,Chicago,184,0.00
54.217.163.214,2087,0,false,ORD,North America,Chicago,184,0.00
3.122.238.183,80,0,false,ORD,North America,Chicago,184,0.00
3.101.74.35,8880,0,false,ORD,North America,Chicago,184,0.00
34.242.68.216,443,0,false,ORD,North America,Chicago,184,0.00
35.180.55.98,2053,0,false,ORD,North America,Chicago,184,0.00
3.76.255.218,2052,0,false,ORD,North America,Chicago,184,0.00
35.180.126.105,80,0,false,ORD,North America,Chicago,184,0.00
3.101.121.43,2086,0,false,ORD,North America,Chicago,184,0.00
3.76.189.219,2082,0,false,ORD,North America,Chicago,184,0.00
3.77.149.76,443,0,false,ORD,North America,Chicago,184,0.00
54.72.79.182,2083,0,false,ORD,North America,Chicago,184,0.00
3.101.67.111,2082,0,false,ORD,North America,Chicago,184,0.00
3.122.238.183,8080,0,false,ORD,North America,Chicago,184,0.00
3.76.119.211,2052,0,false,ORD,North America,Chicago,184,0.00
3.76.119.211,8880,0,false,ORD,North America,Chicago,184,0.00
3.101.121.43,80,0,false,ORD,North America,Chicago,184,0.00
3.76.119.211,8443,0,false,ORD,North America,Chicago,184,0.00
3.71.47.189,2086,0,false,ORD,North America,Chicago,184,0.00
3.101.28.97,2082,0,false,ORD,North America,Chicago,184,0.00
3.79.42.131,8443,0,false,ORD,North America,Chicago,184,0.00
3.77.152.11,8880,0,false,ORD,North America,Chicago,184,0.00
3.65.14.135,2083,0,false,ORD,North America,Chicago,184,0.00
3.71.47.189,2082,0,false,ORD,North America,Chicago,184,0.00
35.158.99.192,8880,0,false,ORD,North America,Chicago,184,0.00
35.180.35.124,2053,0,false,ORD,North America,Chicago,184,0.00
3.76.189.219,2096,0,false,ORD,North America,Chicago,184,0.00
3.77.152.11,2052,0,false,ORD,North America,Chicago,184,0.00
13.56.184.239,2052,0,false,ORD,North America,Chicago,184,0.00
3.101.121.43,8880,0,false,ORD,North America,Chicago,184,0.00
3.68.227.59,2082,0,false,ORD,North America,Chicago,184,0.00
3.101.104.209,8880,0,false,ORD,North America,Chicago,184,0.00
3.75.243.62,2083,0,false,ORD,North America,Chicago,184,0.00
3.79.42.131,2096,0,false,ORD,North America,Chicago,184,0.00
3.101.103.237,443,0,false,ORD,North America,Chicago,184,0.00
3.77.149.76,2096,0,false,ORD,North America,Chicago,185,0.00
34.242.84.129,2095,0,false,ORD,North America,Chicago,185,0.00
3.76.119.211,2083,0,false,ORD,North America,Chicago,185,0.00
35.180.251.235,2095,0,false,ORD,North America,Chicago,185,0.00
54.219.120.119,2087,0,false,ORD,North America,Chicago,185,0.00
3.75.240.70,2086,0,false,ORD,North America,Chicago,185,0.00
54.219.183.153,2082,0,false,ORD,North America,Chicago,185,0.00
3.76.119.211,8080,0,false,ORD,North America,Chicago,185,0.00
35.158.99.192,443,0,false,ORD,North America,Chicago,185,0.00
3.71.47.189,2083,0,false,ORD,North America,Chicago,185,0.00
3.79.206.21,2087,0,false,ORD,North America,Chicago,185,0.00
3.101.74.35,2087,0,false,ORD,North America,Chicago,185,0.00
54.176.252.50,2086,0,false,ORD,North America,Chicago,185,0.00
3.76.255.218,2095,0,false,ORD,North America,Chicago,185,0.00
3.73.44.222,8880,0,false,ORD,North America,Chicago,185,0.00
3.79.206.21,8880,0,false,ORD,North America,Chicago,185,0.00
34.242.68.216,8080,0,false,ORD,North America,Chicago,185,0.00
3.101.103.237,8443,0,false,ORD,North America,Chicago,185,0.00
3.76.255.218,443,0,false,ORD,North America,Chicago,185,0.00
54.176.252.50,80,0,false,ORD,North America,Chicago,185,0.00
35.180.45.153,2082,0,false,ORD,North America,Chicago,185,0.00
54.74.148.35,8880,0,false,ORD,North America,Chicago,185,0.00
3.76.255.218,2096,0,false,ORD,North America,Chicago,185,0.00
54.171.192.178,8880,0,false,ORD,North America,Chicago,185,0.00
3.101.121.43,2096,0,false,ORD,North America,Chicago,185,0.00
3.73.44.222,80,0,false,ORD,North America,Chicago,185,0.00
35.180.55.98,2095,0,false,ORD,North America,Chicago,185,0.00
35.180.251.235,8443,0,false,ORD,North America,Chicago,185,0.00
35.180.251.235,2052,0,false,ORD,North America,Chicago,185,0.00
35.158.99.192,2053,0,false,ORD,North America,Chicago,185,0.00
3.101.103.237,2095,0,false,ORD,North America,Chicago,185,0.00
54.74.148.35,443,0,false,ORD,North America,Chicago,185,0.00
34.242.68.216,8443,0,false,ORD,North America,Chicago,185,0.00
35.180.85.162,2052,0,false,ORD,North America,Chicago,185,0.00
3.79.206.21,2082,0,false,ORD,North America,Chicago,185,0.00
3.77.152.11,8443,0,false,ORD,North America,Chicago,185,0.00
3.79.42.131,2053,0,false,ORD,North America,Chicago,185,0.00
3.68.227.59,80,0,false,ORD,North America,Chicago,186,0.00
3.101.103.237,2096,0,false,ORD,North America,Chicago,186,0.00
3.76.119.211,80,0,false,ORD,North America,Chicago,186,0.00
3.76.255.218,8080,0,false,ORD,North America,Chicago,186,0.00
3.75.240.70,2083,0,false,ORD,North America,Chicago,186,0.00
3.101.67.111,8080,0,false,ORD,North America,Chicago,186,0.00
54.171.192.178,2087,0,false,ORD,North America,Chicago,186,0.00
3.101.104.209,2082,0,false,ORD,North America,Chicago,186,0.00
3.77.152.11,2053,0,false,ORD,North America,Chicago,186,0.00
35.180.207.15,8080,0,false,ORD,North America,Chicago,186,0.00
35.180.90.128,8080,0,false,ORD,North America,Chicago,186,0.00
54.184.28.95,2086,0,false,ORD,North America,Chicago,186,0.00
35.180.90.128,8443,0,false,ORD,North America,Chicago,186,0.00
3.73.44.222,2086,0,false,ORD,North America,Chicago,186,0.00
34.242.68.216,80,0,false,ORD,North America,Chicago,186,0.00
54.188.237.133,8443,0,false,ORD,North America,Chicago,186,0.00
3.77.152.11,8080,0,false,ORD,North America,Chicago,186,0.00
3.75.243.62,2095,0,false,ORD,North America,Chicago,186,0.00
34.245.19.31,2096,0,false,ORD,North America,Chicago,186,0.00
35.180.45.153,2095,0,false,ORD,North America,Chicago,186,0.00
54.219.0.80,443,0,false,ORD,North America,Chicago,186,0.00
54.171.192.178,2053,0,false,ORD,North America,Chicago,186,0.00
54.73.160.225,8880,0,false,ORD,North America,Chicago,186,0.00
35.180.251.235,443,0,false,ORD,North America,Chicago,186,0.00
35.180.85.162,2095,0,false,ORD,North America,Chicago,186,0.00
54.217.173.176,2095,0,false,ORD,North America,Chicago,186,0.00
3.77.149.76,2053,0,false,ORD,North America,Chicago,186,0.00
3.101.104.209,8443,0,false,ORD,North America,Chicago,186,0.00
3.79.206.21,8080,0,false,ORD,North America,Chicago,186,0.00
3.75.240.70,8443,0,false,ORD,North America,Chicago,186,0.00
34.245.19.31,80,0,false,ORD,North America,Chicago,186,0.00
3.101.103.237,2087,0,false,ORD,North America,Chicago,186,0.00
3.75.243.62,80,0,false,ORD,North America,Chicago,186,0.00
3.79.42.131,80,0,false,ORD,North America,Chicago,186,0.00
